Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
39161.3,0.382198,0.007442,2.539857,1.895521,-0.199469,1.482423,-0.407863,0.491905,-0.153316,0.855920,1.238484,0.611003,-0.535863,-0.061232,-1.086553,-0.902184,-0.629202,0.700712,0.709223,-0.397981,-1.428980,1.156766,-1.483674,-1.193995,1.653894,-0.354066,1.413042,1.055477,16.14,0
39186.4,0.236271,-0.145084,-0.235114,0.085756,1.511481,-0.391113,1.006432,1.434791,0.844648,-1.771032,-1.289421,1.368735,0.458484,-0.353113,-1.177564,-0.239504,-0.656908,-0.948113,0.574078,0.702476,-0.945702,-0.187023,-0.790980,-0.935109,-0.789791,-0.250618,-0.819398,-0.734672,43.94,0
39204.9,-0.326031,-0.931256,-0.542419,-0.293920,-2.234262,0.634474,-1.297878,0.401690,-2.239643,0.131356,-1.122788,2.075318,0.214691,-0.142895,-0.436079,-0.879105,-0.769968,-0.885297,-1.156321,-1.513171,-0.329179,0.901022,0.857398,-1.200250,0.572913,-0.992848,0.659578,-0.246670,2.12,0
39220.4,0.714861,-1.689229,0.798536,0.413155,0.128328,-0.661971,-0.122765,-0.476760,0.625848,-0.409612,1.134799,-0.099385,-0.748352,3.313000,0.782066,-0.156627,-1.183451,-0.687630,0.120509,0.546700,-0.239037,-0.792800,-1.713194,-1.076413,0.221236,0.026634,1.142728,-0.577770,21.45,0
39239.0,-0.966489,0.509934,-0.313266,-1.139944,0.591264,1.122550,-0.138842,-0.566163,-0.581948,1.295607,-1.435770,-1.481740,1.712292,-0.463238,1.051548,1.223683,0.844604,-0.128129,0.778964,1.705973,-1.749892,-1.006780,1.156970,-0.659627,1.132813,-2.213729,0.558175,0.323391,5.23,0
39255.6,-0.868832,-1.254948,1.181275,-0.113180,-0.314707,0.821084,-0.654240,1.003658,-1.251151,1.990751,0.161354,0.133183,0.082324,-1.716821,-0.108721,0.773950,0.937165,-2.339873,0.135668,-0.152297,0.636314,-0.031853,-2.160309,-0.816580,2.057713,-0.039454,-0.823861,0.158056,22.76,0
39274.5,0.932982,0.459853,1.007884,-0.699736,0.274638,1.084443,0.068019,2.018014,2.016949,-1.515701,0.190270,0.751225,0.556201,1.298101,1.334575,0.453491,-0.300519,1.098196,0.257718,1.058835,1.975593,1.522303,-0.728161,1.370201,0.828279,1.067110,-0.823085,1.242732,23.69,0
39304.0,-0.521479,1.707041,-0.041210,-1.517051,-0.075505,-1.576522,-0.463921,0.610554,0.913278,-0.349507,-0.747759,0.281383,-1.292710,1.036530,-1.255796,1.201837,0.289478,0.218766,-0.093597,-0.297247,0.209497,1.605030,-0.597367,0.453777,0.207506,2.289415,1.555985,-1.215910,21.63,0
39332.3,0.315944,0.678034,-1.163723,1.215463,-0.781749,-1.162065,-0.157379,-0.245189,-1.144146,1.074137,1.333657,0.297006,0.573454,1.615309,-0.230601,0.657226,-1.386260,0.649867,1.644322,-0.329634,0.216773,1.152094,1.423658,-1.056215,-0.592171,-0.650266,-0.380549,-0.848519,109.04,0
39334.4,-0.244504,0.391136,1.305588,0.992446,0.217148,1.208252,-0.026224,0.706642,1.407777,-0.697515,-0.328675,0.212305,0.286800,-0.591664,-0.725045,-1.876371,0.065619,-1.409855,-0.892967,-0.299004,1.277396,-0.721113,-1.052049,2.229018,-0.754323,-0.800032,-1.026700,1.387273,33.90,0
39359.8,0.359279,-0.176463,0.416617,0.207040,-0.123039,0.209096,0.430231,0.795290,-1.239856,-0.481517,-0.052572,-0.294235,0.085120,0.127319,-1.349136,-0.697862,-1.140223,-0.042981,1.036620,-0.835065,-0.279566,-0.096810,0.839580,-0.021958,-0.669813,0.440605,-1.309096,-1.424395,13.03,0
39376.5,-1.501232,-0.743234,-0.631555,0.352139,-0.995100,0.994473,-0.522895,0.249386,1.053553,1.386036,-0.779080,-1.340594,1.080747,0.666886,0.630974,-0.072247,-2.310667,0.467667,0.918939,-1.418144,-0.646516,-1.799972,1.297565,0.706970,0.097276,-0.600588,-0.117243,-0.419770,468.15,0
39392.0,0.532881,-0.446516,-0.125303,0.543625,-0.639577,0.412152,-0.034068,1.831458,0.021059,-0.471570,-1.812374,0.189062,-0.297245,0.348905,-0.968851,-2.494076,0.046927,0.667374,0.344587,1.965153,-1.705588,1.241826,-0.560571,0.198930,1.184160,-0.235826,-0.700883,-1.540688,31.91,0
39415.9,1.207405,1.400125,0.844181,-0.190514,-0.774713,-0.314976,0.513951,-0.952559,0.071470,-0.474645,1.055460,0.249718,-0.105817,-1.273319,-1.006803,-0.232399,-1.452779,-0.376578,-3.128335,-0.911704,0.590263,0.558255,2.380574,0.766456,-0.662008,1.828057,0.417716,1.118564,60.31,0
39426.2,0.921951,-0.654571,2.017147,-0.350408,0.235193,1.061769,-0.246759,-1.069582,-1.699915,0.374120,0.750403,-1.204970,1.993950,1.576628,0.996163,-1.120679,-1.460877,-1.343215,0.562501,1.672729,0.002582,0.976631,1.206740,0.475052,0.466955,-1.058580,2.915950,-0.716037,7.18,0
39437.8,0.598657,-1.253199,0.458782,-0.473842,2.175444,-0.561363,-0.325915,-0.920525,-1.243133,-0.539914,-0.983604,0.845506,0.216078,0.624698,0.341669,0.750166,1.417720,0.925864,-0.561649,-0.532106,-0.134489,1.055984,-0.285481,-0.717144,-0.931150,-1.495675,-2.012518,0.621729,83.57,0
39460.4,-0.274382,1.163111,-0.552391,-0.652606,0.752107,-0.098010,0.196226,-0.027498,0.305633,-1.143332,0.016684,-1.264107,-0.150794,0.290475,-0.605487,0.572893,0.278823,-0.637984,-0.166351,-0.921010,-0.444776,0.399312,1.652102,-0.466369,-0.135363,-0.281296,-1.289858,1.713788,29.36,0
39489.9,-0.903772,-0.367021,2.942616,0.650526,-0.756728,-0.717560,-0.443699,0.879129,0.910923,0.497472,-1.228540,0.309590,0.115858,-0.365247,-1.102316,0.020701,1.191622,-1.181597,0.910219,0.873422,0.984415,1.466475,1.689011,-0.804759,-1.296827,1.329849,1.443154,0.374176,3.89,0
39494.6,-0.014596,1.500284,1.011972,-1.321989,0.124917,-0.920807,-0.765099,0.739859,-0.828352,-0.546614,-1.515635,-0.575540,-0.763788,-0.562963,0.138967,0.561329,-0.860917,0.520912,-0.441763,2.206218,-1.937097,-1.177380,1.658004,0.587694,0.247279,0.199255,1.179072,-0.357213,4.27,0
39503.1,0.629143,-1.174591,-0.918729,0.405572,-0.488041,0.612462,-0.340288,-0.883935,-1.439264,0.175940,0.496110,0.966873,0.457697,-0.815464,-0.089515,-1.133543,0.068366,1.449831,0.810230,1.562520,-0.748655,0.123938,0.704370,0.977714,-0.188131,-0.103705,-0.672218,0.519325,30.94,0
39509.7,-0.222463,1.226348,-1.033298,-0.454462,0.601783,1.521268,1.230846,0.354246,-0.256815,-1.482368,-1.110819,0.116382,-0.328858,0.016633,0.715305,0.497835,-0.010879,0.533363,-2.389823,-1.236177,0.563563,0.753280,-0.289183,-1.335814,-1.249762,0.695769,0.386101,0.504397,19.38,0
39536.1,-0.122324,-1.383159,0.071332,1.088243,1.127949,0.226593,-0.177446,0.866085,0.085936,-1.037079,-0.421561,0.746440,1.183761,-0.521165,0.340616,0.007688,-0.544449,-1.001129,-0.592037,-0.381053,-1.006603,1.471622,1.155114,1.718878,-0.224021,-0.941438,0.144241,0.369792,4.78,0
39538.2,1.900378,-0.275094,-0.981078,-0.247914,-0.292106,-1.972504,0.366000,0.305438,-1.046186,0.376639,-0.614041,0.403941,0.329909,0.742332,2.144493,-0.324676,-1.059959,-0.521099,1.734513,-0.916654,0.477140,1.954492,1.526480,0.434998,0.970826,1.282767,-0.208383,-1.124664,6.27,0
39543.9,-0.492197,-0.097667,1.962692,-1.716312,-0.279445,-1.267362,2.682176,0.642506,1.115144,0.766505,-0.924050,-0.211052,0.568082,-0.732497,1.863847,0.739820,-0.872746,1.091048,2.029482,1.079727,-0.312037,1.220394,-1.937401,0.867399,-0.182975,-0.444722,0.612788,-0.405290,8.25,0
39545.0,0.621365,2.874422,0.092952,0.142908,-0.272713,0.790278,0.361004,1.184988,1.216910,1.261045,0.276687,0.175004,-2.083012,0.075194,-0.524819,-1.905005,1.074277,0.385975,-0.688111,0.932168,2.100049,-1.462775,1.125473,-0.014828,0.250227,0.649233,-0.660492,-0.808026,10.76,0
39562.8,0.411599,0.394180,1.875692,-0.077602,-1.772152,-0.397671,-1.348112,2.068712,-1.310537,-0.834930,0.918714,-1.081785,0.203844,1.363852,-0.629937,0.005431,-1.742250,0.864989,-1.123051,0.149528,0.289742,-0.563093,1.192983,-0.727031,-0.712493,-0.211398,-0.882541,-1.312119,21.71,0
39574.4,-0.680351,0.851672,0.158825,1.190325,-1.422208,0.803705,1.095174,-0.665548,-0.356867,-0.341093,0.248225,0.856251,-0.815327,0.607092,-0.314140,0.469702,-1.101609,-0.136459,-0.388647,0.597016,0.026783,1.811647,0.242822,-1.260312,-0.330267,0.170259,2.105105,-0.379189,7.28,0
39600.4,-1.187673,-1.128456,-0.598110,-1.551904,-1.748757,-0.842192,0.125103,-0.806485,-1.299519,-0.137380,-1.522116,-1.261299,0.652280,-0.110768,0.767899,0.817114,-0.414035,0.678946,0.887396,0.091044,-0.180005,0.221574,0.462742,-1.339372,0.051098,-2.279173,-0.108880,0.673982,80.41,0
39619.2,-0.288982,0.720208,-0.473950,-0.207484,-0.182291,-1.131577,-2.612250,-1.382484,-0.069134,-1.213288,2.158404,-1.044127,0.270927,0.340508,-0.197216,-0.850820,0.596619,-0.674339,0.558122,-1.237384,1.970957,-1.080033,0.376764,-1.888538,-1.042991,1.112767,0.934214,-0.323718,238.71,0
39643.9,-0.283242,-0.447795,1.715141,-1.255758,1.140411,0.452641,0.255833,0.081987,0.093956,1.254737,1.323794,1.091648,-2.068130,0.636396,0.669211,1.290421,1.762375,0.547442,0.601630,0.379245,0.198482,0.236250,-0.273887,-0.481325,-0.362191,-1.324269,0.141264,-1.810393,135.16,0
39651.9,0.329803,0.530579,1.392830,-0.014231,-0.252716,1.147209,0.060059,1.253514,0.072323,0.421826,-0.582057,0.421293,-0.485474,0.818550,0.208687,-1.732407,2.128946,0.162599,-0.795715,-0.868314,-0.064053,0.071641,0.461508,0.395282,1.225775,-0.652094,0.127871,-1.148058,33.43,0
39679.0,-0.726103,-0.063639,-0.243753,1.474029,-0.389634,-0.612363,0.008837,0.962068,0.232198,0.923205,-0.374325,-0.801728,0.032864,-0.564979,-1.411752,-0.498539,0.464631,1.077106,0.730564,-1.458919,-0.582994,-0.460620,1.193468,0.641474,1.549777,-0.524232,0.063733,-0.446711,3.60,0
39701.7,0.456387,-1.077174,0.481690,-0.609031,-0.287833,-0.957076,-1.412051,0.011490,-0.540871,-1.641519,-0.354995,-0.481360,-1.508977,1.131777,2.218140,-0.856175,1.064679,-0.620506,1.610542,-2.707988,-1.902248,1.318713,1.549076,0.920986,-0.060078,0.733780,0.174138,0.368655,2.53,0
39718.4,-1.354912,-0.722041,1.137453,0.544480,1.119588,-0.262272,0.652671,-1.293189,1.714219,1.543548,-1.828766,-1.420260,-0.190749,-1.072950,0.155207,-0.827229,-0.324088,2.430483,-0.382856,-0.673852,-1.605573,0.273800,0.477931,-0.280558,0.976594,-2.075243,-0.316653,-0.622047,39.59,0
39729.6,-1.330555,0.834038,-0.958067,-1.178266,-0.128294,-0.128675,-0.194327,1.028092,0.504713,-0.284211,-0.018351,-0.915743,0.252500,-0.497734,-1.256695,1.981346,-0.279707,-0.578328,0.315807,-2.696413,-0.599171,-1.648873,0.133898,-0.070986,0.812925,1.167862,-1.544270,-0.315562,11.94,0
39747.8,-0.488765,-2.691332,0.181970,-0.208527,-0.581409,0.021386,-0.006886,2.238095,-0.186586,0.991416,0.113397,0.626237,-1.238219,0.284954,-0.463410,-1.571133,-0.369414,1.745527,0.171679,0.873403,-1.357028,0.568992,-0.912331,-0.324868,-0.117709,-0.558867,-1.472802,2.067793,6.32,0
39771.1,-1.039566,-0.026491,1.676547,-0.210343,1.499162,0.417316,-0.689869,-0.340923,-0.370920,-0.322244,0.209613,-0.808420,-0.809432,-1.373339,0.637379,-0.894125,1.891903,1.030198,-0.229367,0.878344,0.303510,-0.210149,0.889527,0.252430,2.833654,-0.925403,-0.889848,0.069600,129.68,0
39782.7,0.075212,0.962483,1.196980,-0.933106,1.051574,-0.312656,-0.740643,0.672508,1.260619,0.410024,1.191409,0.693653,-1.548680,0.713459,0.179367,1.709759,0.351156,0.542325,-0.683154,-0.105510,0.252610,-0.248338,-0.474467,-0.498371,-0.775118,-1.396529,-0.791574,-1.537873,12.16,0
39811.4,0.711848,0.235060,-0.881790,-1.431827,0.125918,1.042889,-0.815428,-0.393763,-1.747491,1.244011,-1.653893,-0.831503,0.143920,-0.232367,-0.166257,-0.052718,0.248872,-0.227890,0.423858,-1.545319,0.739467,-0.731896,1.058083,0.901471,-0.651593,0.926589,-0.038824,0.358777,5.81,0
39833.1,1.305039,-1.193573,0.160304,-0.367290,1.811691,0.748387,0.220488,-0.961832,-1.699324,-0.370193,-0.097683,-1.054684,-1.328497,-0.772286,0.817904,0.711598,-0.218260,-0.958497,0.196627,2.419160,0.562974,-0.054721,0.252579,-0.398545,0.276651,0.648077,-1.376532,-0.337851,10.08,0
39839.1,2.116835,1.645533,0.050998,0.838288,1.802922,0.484269,-0.513002,1.254973,-1.209259,2.879779,-1.208547,0.937457,-0.812853,0.509402,-0.263295,2.153703,0.327181,0.319935,-1.099123,-1.319240,-1.621920,-1.574623,-0.778969,0.301316,0.170803,-1.393377,2.224247,-1.349991,27.16,0
39867.7,0.187294,0.201284,0.160054,-0.711753,0.107293,0.005608,0.550919,-0.473172,0.230838,-0.086772,-0.131177,1.068142,0.720820,0.865381,0.546733,1.550671,-2.419416,0.569529,0.431888,1.350687,-0.774280,0.401539,-0.180039,-1.130688,-0.497157,-0.708201,-0.981634,-0.700216,72.99,0
39889.9,0.764977,0.763220,0.036616,1.889744,-0.876941,0.591646,-0.460440,0.496581,-0.570508,0.152416,-0.767696,1.669053,-0.045177,0.497608,0.212954,-0.652860,-0.712641,0.707590,1.704681,0.359608,0.822174,0.234181,-0.626651,-0.439647,-0.835297,-0.970282,1.796683,1.108680,7.33,0
39917.1,1.199150,-0.357943,1.527322,-0.306591,-0.283158,0.939360,-1.478215,-0.151785,1.309916,-1.009218,0.133974,1.383025,0.142234,0.416790,-0.833428,0.761156,-0.110931,0.221974,0.443294,1.651446,2.266044,-0.334020,-0.935905,-0.794686,-0.610336,-0.176721,-0.427334,0.492814,31.78,0
39939.6,1.220042,-0.147443,-1.440461,-2.525795,0.253770,-2.308450,-0.882345,-0.527528,0.348914,0.577058,-0.233729,2.754429,2.593487,1.958761,0.340115,-0.524741,-1.648739,2.979026,0.594812,-0.534788,-0.097927,1.410861,1.106611,0.003060,0.295752,0.313791,1.658159,0.818506,7.84,0
39957.4,-1.843766,1.387159,-1.248003,0.386248,-0.283139,-0.988863,0.977739,0.964230,-0.162825,-0.722634,0.631460,0.299478,-1.977799,1.392758,0.201326,0.878008,-1.662983,0.134507,-1.170612,0.176378,0.001472,-1.744174,-2.033332,0.091416,0.861012,0.640339,0.793597,-0.676151,32.19,0
39979.5,0.274586,0.221571,-1.210826,-0.621844,0.790958,0.097515,-0.373533,-0.028027,-0.697691,-0.760684,0.183763,-0.194552,-0.794115,0.693416,0.608240,0.026859,0.425760,0.107604,-0.909865,0.289299,-0.765349,-1.471882,-1.881679,-2.442772,0.008717,-0.750016,-0.668165,0.232639,2.20,0
39995.6,0.049024,0.295452,1.432951,1.263557,-0.436921,0.823811,-1.943840,-1.059157,0.305413,1.730159,-0.029236,-0.594170,0.712818,0.790694,0.165535,-0.244957,0.178936,-0.143220,-1.870363,0.254787,-0.319029,-1.808405,-0.387714,-0.964616,0.740621,-0.388669,-0.043978,-0.271255,3.13,0
40018.9,1.037036,0.956550,-0.376137,0.494019,1.897025,0.573248,-1.034813,1.537618,-0.250363,0.570347,-0.676637,-0.206737,-0.830338,0.669981,-0.960338,-0.040686,-3.522281,-1.106206,-1.356496,-1.264079,-0.073544,1.727117,1.076883,0.200954,-0.337320,-0.300671,-2.056329,0.536414,10.89,0
40037.9,0.494522,0.830931,1.158170,0.277879,0.150414,-0.916002,-0.176254,-1.037310,1.145016,-0.484441,0.700802,-0.592470,1.568473,0.706943,1.391926,-0.728341,0.398393,0.713612,-2.175579,1.055311,-1.911636,0.297089,1.139028,0.589839,-0.068410,-0.670648,-0.571253,-0.431619,15.34,0
40063.9,0.045870,-0.050737,-0.286260,0.927637,-0.070254,0.784689,-0.214087,0.353616,1.008644,-0.608054,-1.051681,0.602750,0.195519,0.594840,-1.232213,-2.731023,-0.487161,-0.630260,0.551943,-0.122335,0.332457,1.086718,-0.247654,0.830695,1.317447,0.840612,0.967820,0.468503,17.96,0
40071.3,0.169186,0.452020,-0.851702,-0.111549,1.731575,0.174807,0.780839,0.842067,1.454183,-0.458242,-0.414008,-2.318274,-0.964438,0.625613,-0.296206,0.499125,-0.295876,0.432057,0.428479,-0.716704,-0.457992,-0.321682,-1.509517,0.397031,0.591499,-1.853474,0.507377,0.168642,29.22,0
40082.1,1.367730,-0.933466,-1.371251,0.484645,0.405502,0.207626,0.401091,0.065112,0.445269,-0.693511,0.165735,-0.036723,0.124031,0.310715,-1.091094,0.601925,-0.476951,0.090013,0.302612,-1.040644,-0.766474,0.947681,-0.982034,-0.571051,-0.356532,-1.730742,0.219130,-0.547371,61.63,0
40088.8,-0.667885,-0.994916,-0.775169,0.550168,0.173005,0.408015,0.147225,2.615997,-1.036793,-0.110833,-1.519845,1.074289,1.897757,0.226623,-0.799779,1.504206,2.209095,-1.850254,0.688296,-1.842311,-0.232311,0.215152,0.974887,0.301151,0.385588,1.342246,0.863974,0.006261,37.00,0
40106.6,1.292780,-0.111326,0.830070,-0.538972,-0.047530,-1.160047,0.233196,0.591439,-1.426423,0.793613,0.705069,0.342366,0.568265,0.804314,1.301070,1.111738,0.740762,1.081429,-0.956694,-1.587669,-1.769633,-0.803015,-0.883746,-1.242746,0.920697,0.721331,0.859283,-1.184725,13.00,0
40110.7,0.385090,-0.739238,0.291672,-0.908316,1.744359,-0.804480,-2.985655,0.772882,-0.935052,1.177719,0.669899,-1.703471,0.894762,-0.300578,0.068619,-1.850388,0.575818,-0.165764,0.509061,-0.602927,0.237658,-0.909746,-0.441652,0.888744,-0.407853,1.250473,-2.003338,-1.349475,42.18,0
40126.6,0.640649,1.112244,0.459780,-0.430401,0.203816,0.199602,0.449468,-0.285766,-0.370626,0.864566,0.493479,0.674642,-0.198744,-0.358523,0.371103,-0.377894,-1.526405,-0.485486,-1.201966,-0.121596,-0.983279,-2.456588,0.172422,0.106363,-1.731976,1.129730,-1.214268,0.807090,13.45,0
40135.4,-0.924260,0.541444,0.282449,-0.460444,1.513328,-1.225326,-0.742469,1.262439,-2.277564,-1.239475,-0.497656,0.520477,0.224049,0.733022,-0.939261,-0.510821,1.034005,0.896466,-0.863192,1.254791,0.102495,-0.494193,-1.538828,1.577917,-0.213184,-0.611499,0.789974,-0.235843,13.36,0
40146.2,-1.106248,-0.155839,0.528303,2.654424,-0.555810,-0.258794,-0.096229,-1.057441,2.054382,0.868471,0.476958,1.520125,-1.550906,1.347628,0.863162,-1.401559,-0.828903,-0.838713,-1.418286,0.807076,0.797413,0.012047,2.042532,-0.936970,1.979152,0.744067,1.083798,-0.097374,4.67,0
40155.1,1.068397,0.079197,-0.126803,-0.989483,0.985364,-1.109051,-0.140229,-0.219177,-2.075829,1.047823,0.177743,0.297603,-0.473395,-2.185010,-0.672502,-0.099848,1.449138,-1.152655,-0.022090,-0.889635,-0.335505,-0.126542,1.386220,-0.805483,1.623528,0.591296,-0.832051,-0.863546,13.43,0
40168.0,0.077927,-0.667615,-0.058214,0.211850,0.413512,-0.540311,-0.141474,0.022550,0.190671,1.256427,0.296757,-0.858538,-0.213891,1.414229,0.214236,2.006041,-1.113440,-1.274084,-0.563873,-0.407705,-1.409196,0.256698,-2.926780,1.788315,-0.892377,-0.008487,-1.046978,0.595084,27.79,0
40188.0,-0.303299,1.117634,-0.005980,1.657290,0.365300,0.206354,0.771653,0.161454,0.757396,1.875019,0.300138,-0.140528,1.469263,0.864154,-0.529681,-0.538417,-0.926332,-0.106316,-0.007685,0.201317,0.517407,0.184761,0.046818,0.152121,0.032101,-0.946397,-0.316941,-1.161336,11.16,0
40209.7,-1.174439,-1.094829,-0.143674,-0.941537,0.644420,-1.951519,2.194714,0.044468,-2.408353,0.603099,-0.410757,0.506376,-0.308586,0.701341,0.516580,-0.028515,0.594730,-0.390245,1.660741,0.573898,-0.174078,-1.977569,-0.182150,-0.623763,-1.499383,1.630199,0.711296,-0.750611,31.34,0
40226.6,-0.828937,1.125332,0.376496,-1.355463,-1.003060,0.746074,1.401914,0.563234,-0.714920,0.366585,1.073348,0.205691,-0.863141,-0.089666,1.143394,1.546795,-1.372229,-0.409691,0.348825,0.929893,0.036563,-0.445573,-0.108732,0.367722,-1.904496,0.512069,-0.938444,1.637547,7.56,0
40253.0,0.848791,0.481709,-1.441053,0.148634,-0.353064,-1.110495,0.789921,1.629975,-0.334534,-0.184002,0.309810,0.890152,1.287514,-0.764440,-2.256170,0.897446,-1.412850,0.165107,1.370531,0.396493,0.128474,-1.430909,0.281322,1.337885,-0.904394,1.036493,-0.144612,-0.389412,6.48,0
40265.7,-1.813474,-0.719354,-1.485303,-0.602131,-0.575147,-0.442158,-0.740527,-0.211937,0.324176,0.089156,-1.877186,0.443981,-1.270380,0.756763,-2.045391,-1.617985,-0.261877,-0.552340,0.437561,-0.637309,1.056386,0.815248,1.166250,0.819815,-0.263114,-0.566642,0.810191,-1.056072,6.90,0
40291.3,-0.855898,1.422884,-0.429358,1.364581,0.953117,0.114288,-0.883388,-2.545464,0.257731,-0.283685,-0.500526,-0.102394,1.655584,-1.195645,0.234456,1.643186,-1.084431,1.364930,0.756495,0.097852,-0.151895,-1.227936,-0.254192,1.691772,-0.179121,-0.663369,-0.335702,-1.122674,92.48,0
40318.3,0.158169,-0.885219,-1.153394,-1.228105,-0.948200,-1.145212,-0.403334,0.882270,-0.292248,0.821704,-0.809052,0.582241,0.592749,0.091136,-0.118721,-0.420632,-0.998974,-1.780105,0.354286,0.285124,-2.565767,1.107019,-0.796934,-0.074173,0.371006,1.949669,-0.902667,0.063135,38.51,0
40342.6,0.560928,0.184855,-0.593877,0.424131,-0.434034,-0.527053,-0.753803,-0.693819,1.425922,0.816534,0.114985,-0.069132,1.328885,0.364552,-0.635083,0.539690,0.361637,1.312525,-0.511971,1.115012,1.240036,0.183480,0.334007,-0.310695,1.088599,-0.320768,-0.551683,1.527580,14.91,0
40347.7,2.332138,0.348347,1.807423,-0.200743,-0.835475,-0.577414,-1.283374,0.537368,1.698299,0.834647,-1.173921,0.292009,-0.809985,1.178004,-0.122825,0.793389,0.939532,0.620710,0.026013,-0.357382,-0.545174,0.256582,0.609944,0.336499,-0.294462,0.413864,-1.325265,0.290775,63.78,0
40377.7,0.395847,-1.741753,-1.489377,0.982546,-0.624677,1.770364,-0.981435,-0.385555,0.537739,0.606416,0.276456,0.105470,0.368790,-0.369354,-0.057273,-0.556389,-0.921041,0.973286,0.566448,0.339311,0.859951,1.350916,-0.232711,-0.402926,-0.228834,1.075385,-0.292184,-1.274515,33.45,0
40381.1,0.649482,-0.448085,0.499142,0.048804,-1.434039,1.058963,-0.334021,0.380655,0.103414,1.416452,-0.530388,-0.049523,-0.281707,-0.629441,-0.602495,0.340786,1.221536,0.826220,-1.669954,-2.247475,-0.637300,-0.290297,1.094060,0.922776,1.820932,1.222317,1.020284,-2.336636,48.08,0
40398.5,-0.546138,0.991166,1.818127,-1.272378,1.134817,-0.340628,-1.633342,1.021863,-0.925532,-0.722661,-0.958382,0.788950,0.032520,-0.326207,0.178997,0.420613,1.327680,0.868500,0.296024,1.442545,0.723931,0.702106,0.095184,0.439633,-0.574003,-0.410045,-1.001419,0.161025,19.63,0
40407.6,-2.007929,-1.120503,0.364318,-0.892533,0.708818,-0.484189,-0.106672,0.905400,0.396656,0.376021,0.105534,-1.168477,-0.164206,-1.381348,0.548658,-1.707834,-0.344937,-0.755986,0.128137,-1.737613,0.890325,-1.119020,-1.748144,-1.443853,-0.214515,0.050503,-1.574412,0.712151,6.32,0
40409.6,-2.055256,0.447260,0.506497,0.866695,0.762743,0.631487,0.078801,0.905089,-1.015790,0.248247,-0.493758,0.660465,0.472537,-0.528585,-0.223366,0.422742,0.122609,0.761991,-1.143134,-0.817446,2.503860,-0.812665,-1.041056,0.927588,-0.194246,0.944193,1.035878,1.256979,32.14,0
40414.9,-0.286427,1.125192,0.276636,-0.305626,-0.833461,-0.707553,0.260954,0.187435,1.202088,-1.127672,-1.501504,-1.354222,0.571209,-1.978575,0.692120,-0.967643,0.487242,-0.867373,0.257771,-0.002879,-1.606091,0.995145,-0.623825,0.275729,-0.077849,1.614915,1.579717,-0.624543,553.41,0
